,QID,EID,QPA,PAA,IPA,ISA,Label
322,AKDE&ED_2012_8_5,8b4a-4514-151c-a7b4,0,0.6,0.6,3.954854179,0
323,AKDE&ED_2012_8_5,b4c6-2b18-f3a5-5096,0.6,0,0,4.2,0
324,AKDE&ED_2012_8_5,9d4d-3bfb-e0e2-d068,0.6,0.6,0.6,3.6,0
325,AKDE&ED_2012_8_5,5095-dfd3-1847-a4a0,0,0,0,0,0
326,AKDE&ED_2012_8_5,fa57-44a1-5ebb-ea27,0,0,0,0,0
327,AKDE&ED_2012_8_5,6151-6bc0-5815-c639,1.2,0,0,3.6,0
328,AKDE&ED_2012_8_5,8480-ef3c-4b12-ea60,1.2,1.2,0.9,2.4,0
329,AKDE&ED_2012_8_5,4e12-62f2-0830-d602,0,0,0,0,0
330,Mercury_7186778,73aa-f84a-b42e-53b3,0.6,0,0,4.2,1
331,Mercury_7186778,1fb6-af63-74de-86fd,1.2,0,0,3.6,1
332,Mercury_7186778,b772-8846-82c7-f2d8,0,0,0,0,1
333,Mercury_7186778,65b3-1a89-cdd6-22b0,0,0,0,0,1
334,Mercury_7186778,e5f7-f7b8-e54c-8df9,0,0.6,0.6,4.2,1
335,Mercury_7186778,12b0-e9bb-c84e-6a42,1.2,0,0,3.6,1
336,Mercury_7186778,3a8d-e5f2-c79e-fcef,1.2,0.2,1.8,2.4,1
337,Mercury_7186778,b948-ddcc-f32e-aa11,1.2,1.2,0.9,2.214318504,1
338,Mercury_7186778,4b45-65e4-b5c2-85c9,0,0,0,0,1
339,Mercury_7186778,393c-5d80-c259-3ee9,0,0,0,0,1
340,Mercury_7186778,ffc8-4214-81e1-3903,0,0,0,0,1
341,Mercury_7186778,8939-25ca-fb9c-d790,0,0,0,4.8,0
342,Mercury_7186778,baa2-f46a-1f54-b0a2,0,0,0,0,0
343,Mercury_7186778,ae74-32dc-4291-fb82,0.6,0.6,0.9,3.341923983,0
344,Mercury_7186778,fc96-f0ff-1c18-337e,0.6,0,0,4.2,0
345,Mercury_7186778,49f5-727d-92b5-03aa,0.6,0.6,0.6,3.6,0
346,Mercury_7186778,4505-3e07-cfda-f1f5,0,0,0,0,0
347,Mercury_7186778,73fa-1e22-26a8-1a7c,0,0.6,0.6,4.2,0
348,Mercury_7186778,a988-da0d-6d1a-f0b4,0,0,0,0,0
349,Mercury_7186778,e302-985d-b7ef-ad07,1.2,0.6,0,3,0
350,Mercury_7186778,c082-5c74-d788-63a8,0,0,0,0,0
351,Mercury_7186778,0285-a0b4-8c82-afce,0.6,0,0,4.2,0
352,Mercury_7186778,c697-5766-b5be-4c74,0,0,0,4.8,0
353,Mercury_7186778,c14b-4971-7d32-d1d3,0,0,0,0,0
354,Mercury_7186778,a423-40e8-3886-4df5,0,0.6,0.6,4.2,0
355,Mercury_7186778,fe9e-0b3d-813c-75d7,0.6,0.6,0.3,3.6,0
356,Mercury_7186778,859f-86f6-8ed6-3885,0,0,0,0,0
357,Mercury_7186778,0e85-1362-e513-8912,0,0,0,0,0
358,Mercury_7186778,cbb4-12c7-1491-f24b,0,0,0,0,0
359,Mercury_7186778,7776-3880-0a8c-9715,0,0,0,0,0
360,Mercury_7011375,dbe8-e776-f804-99a0,0.6,0,0,4.2,1
361,Mercury_7011375,1bae-622f-4093-d6da,0.6,0.6,0,3.6,1
362,Mercury_7011375,f48c-4c5c-7450-1b8c,1.2,0,0,3.6,1
363,Mercury_7011375,5f4a-f332-0632-7bb2,0.6,0,0,4.2,1
364,Mercury_7011375,6c1f-242b-1729-2657,0,0,0,4.8,1
365,Mercury_7011375,e473-7297-61c1-56fa,0,0,0,0,1
366,Mercury_7011375,7ec6-6743-f258-1df3,0,0,0,0,0
367,Mercury_7011375,fdf9-ea9d-ca52-43bb,0.6,0,0,4.2,0
368,Mercury_7011375,5095-dfd3-1847-a4a0,0,0,0,0,0
369,Mercury_7011375,2d69-ee53-599f-9438,0,0,0,0,0
370,Mercury_7011375,0b41-0bce-3131-bd88,0,0,0,0,0
371,Mercury_7011375,efea-6011-c202-2cc0,0.6,0,0,4.2,0
372,Mercury_7011375,af26-8083-b908-7d3b,0,0,0,0,0
373,Mercury_7011375,4505-3e07-cfda-f1f5,0,0,0,4.8,0
374,Mercury_7011375,8480-ef3c-4b12-ea60,0,0,0,0,0
375,Mercury_7011375,78f8-736c-2e89-8a68,0,0,0,4.8,0
376,Mercury_7011375,9ef6-5cf6-ae09-5271,0,0,0,0,0
377,Mercury_7011375,4e12-62f2-0830-d602,1.2,0,0,3.6,0
378,Mercury_7011375,f303-c24f-1db0-7fba,0,0,0,0,0
379,Mercury_7011375,57bd-6118-c201-f252,0,0,0,0,0
380,Mercury_7011375,f8e4-1e90-0a4f-5fde,0,0,0,0,0
381,Mercury_7011375,8366-b14d-acdf-effc,0,0,0,0,0
382,Mercury_7011375,e5d8-c324-b947-ba63,0,0,0,4.8,0
383,Mercury_7011375,9707-5248-1082-77ee,0,0,0,4.8,0
384,Mercury_7011375,d567-d49e-293e-95bf,1.2,0,0,3.6,0
385,Mercury_7011375,baa2-f46a-1f54-b0a2,0.6,0,0,4.2,0
386,Mercury_7011375,6151-6bc0-5815-c639,0.6,0,0,4.2,0
387,Mercury_7011375,c03f-fad3-ae99-57e3,0,0,0,0,0
388,Mercury_7011375,84e6-3d26-d645-4729,0,0,0,4.8,0
389,Mercury_7011375,06c3-a0a5-1428-9867,0,0,0,0,0
390,Mercury_SC_417675,a423-40e8-3886-4df5,1.2,0.6,0.6,3,1
391,Mercury_SC_417675,a538-175f-9223-d117,0.6,1.542958569,0.3,2.4,1
392,Mercury_SC_417675,9331-ece9-c87a-1358,0,0,0,0,1
393,Mercury_SC_417675,343e-7241-0aa2-1221,0,0,0,0,0
394,Mercury_SC_417675,cbb4-12c7-1491-f24b,0,0,0,0,0
395,Mercury_SC_417675,cb3b-8b0b-8cfe-a3e2,0,0,0,4.8,0
396,Mercury_SC_417675,e70b-e515-02a3-8958,0.6,0,0,4.2,0
397,Mercury_SC_417675,49f5-727d-92b5-03aa,1.2,0,0,3.6,0
398,Mercury_SC_417675,a6a9-3e1b-7e02-ce06,0,0,0,0,0
399,Mercury_SC_417675,f706-d251-d2c7-c788,0.6,0.6,0,3.6,0
400,Mercury_SC_417675,c6d8-7199-8e94-b928,0,0,0,0,0
401,Mercury_SC_417675,b776-8099-262d-4b06,0,0,0,0,0
402,Mercury_SC_417675,061d-1ec6-4a7a-9f63,0,0,0,0,0
403,Mercury_SC_417675,ee54-4b39-996f-44ce,0,0,0,0,0
404,Mercury_SC_417675,d0ac-a3a5-dadc-df10,0,0,0,0,0
405,Mercury_SC_417675,ef4a-3f19-18d1-b332,1.2,0,0,3.6,0
406,Mercury_SC_417675,ae9e-abc3-9cb3-216c,0,0,0,4.8,0
407,Mercury_SC_417675,9027-faa9-2ae9-669d,1.2,0,0,3.6,0
408,Mercury_SC_417675,8987-49e2-b4bd-59bd,0,0,0,0,0
409,Mercury_SC_417675,6db5-5ffb-48c0-90d0,0,0,0,0,0
410,Mercury_SC_417675,a0f5-8469-7346-63fc,0,0,0,0,0
411,Mercury_SC_417675,bb05-85fe-5214-0da7,0,0.952053223,0.3,3.6,0
412,Mercury_SC_417675,fb85-28a2-6923-fc43,0,0,0,0,0
413,Mercury_SC_417675,6f48-4e3d-21dc-e605,0,0,0,0,0
414,Mercury_SC_417675,a466-06ef-e673-7a9e,0,0,0,4.8,0
415,Mercury_SC_417675,6239-5408-630b-6f9d,0,0,0,4.8,0
416,Mercury_SC_417675,7a15-299b-1e0d-5bc9,0.6,0.6,0,3.6,0
417,Mercury_SC_417675,cb34-8d7a-925d-de4d,0.6,0.6,0,3.6,0
418,Mercury_SC_417675,53cf-161f-7a43-8925,0.6,0,0,4.2,0
419,Mercury_SC_417675,a988-da0d-6d1a-f0b4,0,0,0,4.8,0
420,Mercury_7010028,cb78-4afe-a7f9-ca1c,1.2,1.2,0.6,1.924054793,1
421,Mercury_7010028,9ea2-a96e-8474-f5dc,0,0,0,4.8,0
422,Mercury_7010028,5cea-b432-1c7e-28c2,0,-0.4,1.2,4.2,0
423,Mercury_7010028,4820-74c3-f28d-8918,0,0,0,0,0
424,Mercury_7010028,bc73-cebe-d7eb-4b39,0,0,0,0,0
425,Mercury_7010028,6b7a-b9d3-11ee-da7b,0,0,0,0,0
426,Mercury_7010028,84b9-648a-eadf-eaf7,0,0,0,0,0
427,Mercury_7010028,b4a1-2f8f-4c7e-c2e2,0,0,0,0,0
428,Mercury_7010028,17dc-2a01-aa3d-259f,0,0,0,4.8,0
429,Mercury_7010028,9c1e-49a4-e39c-83ac,0,0,0,4.8,0
430,Mercury_7010028,8b81-dfb0-fedf-94cc,0,0,0,0,0
431,Mercury_7010028,6239-5408-630b-6f9d,0,0,0,4.377669867,0
432,Mercury_7010028,2c99-ccff-7520-2b6e,0,0,0,4.8,0
433,Mercury_7010028,1e00-1b04-66ee-0a91,0,0,0,0,0
434,Mercury_7010028,3824-86da-05b1-4e6d,0,0,0,0,0
435,Mercury_7010028,10cb-c878-88d5-39ae,0,0,0,0,0
436,Mercury_7010028,21ce-a102-0313-c6a4,0,0,0,4.8,0
437,Mercury_7010028,cfd8-43a2-1452-0ffb,0,0,0,0,0
438,Mercury_7010028,f3fc-b375-1da8-64a3,0,0,0,0,0
439,Mercury_7010028,f4a7-b9f7-3dd0-2dca,0,0,0,4.8,0
440,Mercury_7010028,3185-19ad-f45b-c4ed,0,0,0,4.8,0
441,Mercury_7010028,a466-06ef-e673-7a9e,0,0,0,4.377669867,0
442,Mercury_7010028,bc9c-ade2-f233-f5fa,0,-0.4,1.2,4.2,0
443,Mercury_7010028,614f-48c8-755b-db8d,0,0,0,0,0
444,Mercury_7010028,a2e6-283a-6425-0faf,0,0,0,4.8,0
445,Mercury_7010028,6e3f-b470-4e29-ec6f,0,0,0,0,0
446,Mercury_7010028,b676-c9b3-bff8-a5c3,0,0,0,4.8,0
447,Mercury_7010028,b5db-599d-c781-5322,0,0,0,4.8,0
448,Mercury_7010028,df51-aaca-b0b6-8033,0,0,0,0,0
449,Mercury_7010028,54d6-181d-90c7-10d5,0,0,0,4.8,0
450,NYSEDREGENTS_2004_4_1,4c40-fb3b-92a4-0c8d,0,0,0,0,1
451,NYSEDREGENTS_2004_4_1,90a3-648e-1622-edc2,1.8,0,0,3,1
452,NYSEDREGENTS_2004_4_1,cfd8-43a2-1452-0ffb,0,0,0,4.8,1
453,NYSEDREGENTS_2004_4_1,3d48-ef4c-bf06-a0c5,1.161165049,0,0,3.6,1
454,NYSEDREGENTS_2004_4_1,b789-c5df-3b5c-272b,0,0,0,0,1
455,NYSEDREGENTS_2004_4_1,b2ac-b8b2-5d1c-40b8,0,0,0,0,1
456,NYSEDREGENTS_2004_4_1,551a-ecdb-38e6-4b09,1.161165049,0,0,3.6,1
457,NYSEDREGENTS_2004_4_1,53f9-1eba-2408-8f4f,0,0.6,0,4.2,1
458,NYSEDREGENTS_2004_4_1,80ed-85da-37fe-1633,0.6,0,0,4.2,1
459,NYSEDREGENTS_2004_4_1,63b4-4d77-7768-da8c,0.6,0,0,4.2,1
460,NYSEDREGENTS_2004_4_1,b695-f668-1dec-659c,0.6,0,0,4.2,0
461,NYSEDREGENTS_2004_4_1,4b1a-b0f4-764e-a79c,0.6,0,0,4.2,0
462,NYSEDREGENTS_2004_4_1,765b-d080-8cd8-7a98,0,0,0,0,0
463,NYSEDREGENTS_2004_4_1,b9b5-0df2-9cca-ef36,0.6,0,0,4.2,0
464,NYSEDREGENTS_2004_4_1,28df-fece-46cf-e074,0,0,0,0,0
465,NYSEDREGENTS_2004_4_1,2bf5-fc3f-1f49-84f1,0.6,0,0,4.2,0
466,NYSEDREGENTS_2004_4_1,dcc6-24bd-da16-1dd3,0.6,0,0,4.2,0
467,NYSEDREGENTS_2004_4_1,fc7f-85ca-56d1-d7d5,0,0,0,0,0
468,NYSEDREGENTS_2004_4_1,f1b7-af12-38b9-7f34,0,0,0,0,0
469,NYSEDREGENTS_2004_4_1,0085-8387-e36a-9955,0.6,0,0,4.2,0
470,NYSEDREGENTS_2004_4_1,4ad3-64a8-4c4a-f568,0.6,0,0,4.2,0
471,NYSEDREGENTS_2004_4_1,4b06-2722-96ef-5217,0,0,0,0,0
472,NYSEDREGENTS_2004_4_1,5a68-c204-4a35-9c42,1.2,0,0,3.6,0
473,NYSEDREGENTS_2004_4_1,81a9-8f8a-02ee-4dbc,0,0,0,0,0
474,NYSEDREGENTS_2004_4_1,a9dc-1df3-de1e-ff0a,0,0,0,0,0
475,NYSEDREGENTS_2004_4_1,a7a3-2163-522d-b09f,0,0,0,0,0
476,NYSEDREGENTS_2004_4_1,b973-d18a-c04b-5260,0,0,0,0,0
477,NYSEDREGENTS_2004_4_1,04a9-7e5a-7889-df49,0,0,0,0,0
478,NYSEDREGENTS_2004_4_1,06da-bc83-aab7-015f,0,0,0,4.8,0
479,NYSEDREGENTS_2004_4_1,017b-0043-bf46-0018,0,0,0,0,0
480,AKDE&ED_2008_4_14,66df-2200-f730-17c3,0.6,0,0,4.2,1
481,AKDE&ED_2008_4_14,e172-fe13-821d-196c,0,0,0,0,1
482,AKDE&ED_2008_4_14,8a35-c04c-91c8-dfde,1.2,0,0,3.6,1
483,AKDE&ED_2008_4_14,3d48-ef4c-bf06-a0c5,0,0,0,4.8,1
484,AKDE&ED_2008_4_14,b695-f668-1dec-659c,0,0,0,0,1
485,AKDE&ED_2008_4_14,80ed-85da-37fe-1633,1.795594714,0,0,3,1
486,AKDE&ED_2008_4_14,39e6-6d8b-2d69-786c,0.6,0,0,4.2,1
487,AKDE&ED_2008_4_14,388c-4082-979f-9ad8,1.8,0,0,3,0
488,AKDE&ED_2008_4_14,3fec-edd9-b5db-ff29,0,0,0,0,0
489,AKDE&ED_2008_4_14,ac73-12b7-56aa-d852,0,0,0,0,0
490,AKDE&ED_2008_4_14,fc00-370f-e83b-b4cd,0,0,0,0,0
491,AKDE&ED_2008_4_14,0b7b-cf23-e64f-4200,0,1.2,0.6,3.403754905,0
492,AKDE&ED_2008_4_14,4ad3-64a8-4c4a-f568,0,0,0,0,0
493,AKDE&ED_2008_4_14,63b4-4d77-7768-da8c,0,0,0,4.8,0
494,AKDE&ED_2008_4_14,d1e5-99a8-b08b-6e3d,0,0,0,0,0
495,AKDE&ED_2008_4_14,4c74-590e-8dfe-012b,0,0,0,0,0
496,AKDE&ED_2008_4_14,f59f-261f-52a9-1771,3,0.6,0.3,1.2,0
497,AKDE&ED_2008_4_14,73fa-1e22-26a8-1a7c,0.6,1.2,0.6,3,0
498,AKDE&ED_2008_4_14,551a-ecdb-38e6-4b09,0,0,0,0,0
499,AKDE&ED_2008_4_14,54cf-cc71-b887-3b08,0,0,0,0,0
500,AKDE&ED_2008_4_14,c6f7-70cd-eaa9-4e84,0.6,1.8,0.6,2.4,0
501,AKDE&ED_2008_4_14,4b1a-b0f4-764e-a79c,0.6,0,0,4.2,0
502,AKDE&ED_2008_4_14,0536-2ba5-dcb0-06af,0,0,0,0,0
503,AKDE&ED_2008_4_14,27ac-0696-3449-6bd2,1.8,0,0,3,0
504,AKDE&ED_2008_4_14,1cca-1ac1-5bea-5cf6,0.6,0,0,4.2,0
505,AKDE&ED_2008_4_14,1aaf-f98d-d1e9-a08b,0,0,0,0,0
506,AKDE&ED_2008_4_14,8f79-ed30-77bc-7b48,1.8,0,0,3,0
507,AKDE&ED_2008_4_14,e202-3f7d-7259-9efa,0,0,0,0,0
508,AKDE&ED_2008_4_14,395b-4954-311f-4749,0,0.6,0.3,4.2,0
509,AKDE&ED_2008_4_14,81a9-8f8a-02ee-4dbc,0,0,0,0,0
510,Mercury_SC_408784,7959-4428-d766-0494,1.2,0,0,3.6,1
511,Mercury_SC_408784,e473-7297-61c1-56fa,0,0,0,0,1
512,Mercury_SC_408784,395b-4954-311f-4749,0,0,0,0,1
513,Mercury_SC_408784,0a6a-f5dd-7c73-ed64,0,0,0,0,0
514,Mercury_SC_408784,d047-b416-20a3-5fca,0,0,0,0,0
515,Mercury_SC_408784,2a54-5bc0-92f5-2816,0.6,0,0,4.2,0
516,Mercury_SC_408784,02ad-ecb6-9455-502a,0,0,0,0,0
517,Mercury_SC_408784,7ec6-6743-f258-1df3,0,0,0,4.8,0
518,Mercury_SC_408784,be45-3cb8-edbc-dd56,0,0,0,0,0
519,Mercury_SC_408784,49f5-727d-92b5-03aa,1.8,0.6,0,2.4,0
520,Mercury_SC_408784,66df-2200-f730-17c3,1.2,0.093705036,0.6,3,0
521,Mercury_SC_408784,8480-ef3c-4b12-ea60,1.8,0,0,3,0
522,Mercury_SC_408784,2d69-ee53-599f-9438,1.8,0,0,3,0
523,Mercury_SC_408784,4505-3e07-cfda-f1f5,0,0,0,0,0
524,Mercury_SC_408784,0b7b-cf23-e64f-4200,0,0,0,0,0
525,Mercury_SC_408784,7778-56a7-1a1e-24cf,0.6,0,0,4.2,0
526,Mercury_SC_408784,38a3-88df-f958-0049,1.2,0,0,3.6,0
527,Mercury_SC_408784,8366-b14d-acdf-effc,0,0,0,0,0
528,Mercury_SC_408784,c6f7-70cd-eaa9-4e84,1.8,0,0,3,0
529,Mercury_SC_408784,4181-3ee0-c35b-5e30,1.2,0,0,3.6,0
530,Mercury_SC_408784,b3ae-8af6-0c35-1bb2,0,0,0,0,0
531,Mercury_SC_408784,9c18-1338-f2bf-3c80,1.8,0,0,3,0
532,Mercury_SC_408784,baa2-f46a-1f54-b0a2,0,0,0,4.8,0
533,Mercury_SC_408784,e838-2f71-4e61-66de,0,0,0,0,0
534,Mercury_SC_408784,31d9-98d7-6a10-9053,0.6,0,0,4.2,0
535,Mercury_SC_408784,1cca-1ac1-5bea-5cf6,0.6,0.093705036,0.6,3.6,0
536,Mercury_SC_408784,f303-c24f-1db0-7fba,0,0,0,0,0
537,Mercury_SC_408784,73fa-1e22-26a8-1a7c,0.6,0,0,4.2,0
538,Mercury_SC_408784,5095-dfd3-1847-a4a0,0,0,0,0,0
539,Mercury_SC_408784,0285-a0b4-8c82-afce,0,0,0,0,0
540,AKDE&ED_2008_4_27,842e-1407-d27c-3e94,0,0,0,0,1
541,AKDE&ED_2008_4_27,b695-f668-1dec-659c,0,0,0,0,1
542,AKDE&ED_2008_4_27,9a54-fdc1-b863-633a,0.6,1.2,0,3,1
543,AKDE&ED_2008_4_27,be77-688f-2811-7d8f,1.8,0,0,3,1
544,AKDE&ED_2008_4_27,cfd8-43a2-1452-0ffb,0,0,0,4.8,1
545,AKDE&ED_2008_4_27,0b7b-cf23-e64f-4200,0,0,0,0,1
546,AKDE&ED_2008_4_27,3d48-ef4c-bf06-a0c5,0,0,0,0,1
547,AKDE&ED_2008_4_27,633c-3fd4-7320-00cf,0.6,0,0,4.2,1
548,AKDE&ED_2008_4_27,3f3f-f2cb-ae3d-f238,0.6,0,0,4.2,1
549,AKDE&ED_2008_4_27,624a-c1ec-8c85-45ce,0.398319328,0,0,4.2,1
550,AKDE&ED_2008_4_27,17e7-deeb-44f0-1758,0,0,0,0,1
551,AKDE&ED_2008_4_27,9685-5d9f-9941-3f62,0,0,0,0,0
552,AKDE&ED_2008_4_27,b789-c5df-3b5c-272b,0,0,0,0,0
553,AKDE&ED_2008_4_27,7b97-d2e2-7317-c84c,1.2,0.6,0,3,0
554,AKDE&ED_2008_4_27,39e2-fb06-b946-62df,0,0,0,0,0
555,AKDE&ED_2008_4_27,b356-ece6-5dc7-8973,0,1.2,0,3.6,0
556,AKDE&ED_2008_4_27,1a5a-ae9f-65a4-17ed,0,0,0,0,0
557,AKDE&ED_2008_4_27,5949-8ca0-0ddf-811b,0,0,0,0,0
558,AKDE&ED_2008_4_27,27ac-0696-3449-6bd2,1.8,0,0,3,0
559,AKDE&ED_2008_4_27,4a1a-76d4-d93e-df57,0,0,0,4.8,0
560,AKDE&ED_2008_4_27,5deb-66f8-1413-678d,0,0,0,0,0
561,AKDE&ED_2008_4_27,5307-2d90-79a8-14af,0.6,0,0,4.2,0
562,AKDE&ED_2008_4_27,1868-6ec4-8e36-8c79,0,0,0,0,0
563,AKDE&ED_2008_4_27,5510-64d4-c9fc-9719,0.6,0,0,4.2,0
564,AKDE&ED_2008_4_27,32c6-adaa-af1c-f49f,0,1.8,0,3,0
565,AKDE&ED_2008_4_27,fc7f-85ca-56d1-d7d5,0.6,0,0,4.2,0
566,AKDE&ED_2008_4_27,bd19-8646-deb7-e368,0.6,0,0,4.2,0
567,AKDE&ED_2008_4_27,ea21-53f3-6057-2853,0,0,0,0,0
568,AKDE&ED_2008_4_27,4b1a-b0f4-764e-a79c,1.2,0,0,3.6,0
569,AKDE&ED_2008_4_27,5d96-5bf8-3746-7842,0,0,0,0,0
570,NYSEDREGENTS_2011_4_2,ac73-12b7-56aa-d852,0,0,0,0,1
571,NYSEDREGENTS_2011_4_2,3d48-ef4c-bf06-a0c5,0.6,0,0,4.2,1
572,NYSEDREGENTS_2011_4_2,b695-f668-1dec-659c,0,0,0,0,1
573,NYSEDREGENTS_2011_4_2,90a3-648e-1622-edc2,1.8,0,0,3,1
574,NYSEDREGENTS_2011_4_2,3f3f-f2cb-ae3d-f238,0.6,0,0,4.2,1
575,NYSEDREGENTS_2011_4_2,8c3a-1f07-c11d-ad88,0.6,0,0,4.2,1
576,NYSEDREGENTS_2011_4_2,27ac-0696-3449-6bd2,2.4,0.6,0.6,1.8,1
577,NYSEDREGENTS_2011_4_2,63b4-4d77-7768-da8c,0.6,0,0,4.2,1
578,NYSEDREGENTS_2011_4_2,a51e-df49-f23e-45ec,0,0,0,0,0
579,NYSEDREGENTS_2011_4_2,4331-2b1f-b2b3-343c,0,0,0,0,0
580,NYSEDREGENTS_2011_4_2,81a9-8f8a-02ee-4dbc,0,0,0,0,0
581,NYSEDREGENTS_2011_4_2,89d8-f29a-b42a-c12b,0.6,0,0,4.2,0
582,NYSEDREGENTS_2011_4_2,9fc2-699f-7287-fc0d,0,0,0,0,0
583,NYSEDREGENTS_2011_4_2,50fa-82d9-2062-4967,1.2,0,0,3.6,0
584,NYSEDREGENTS_2011_4_2,3efe-8681-5195-db12,0,0,0,4.8,0
585,NYSEDREGENTS_2011_4_2,b761-0e77-9f87-bf6d,0,0,0,0,0
586,NYSEDREGENTS_2011_4_2,017b-0043-bf46-0018,0,0,0,0,0
587,NYSEDREGENTS_2011_4_2,551a-ecdb-38e6-4b09,0,0,0,4.8,0
588,NYSEDREGENTS_2011_4_2,5142-624c-73cd-8e61,0,0,0,0,0
589,NYSEDREGENTS_2011_4_2,dcc6-24bd-da16-1dd3,0,0,0,0,0
590,NYSEDREGENTS_2011_4_2,0085-8387-e36a-9955,0.6,0,0,4.2,0
591,NYSEDREGENTS_2011_4_2,6547-5706-4e4b-6323,0.6,0,0,4.2,0
592,NYSEDREGENTS_2011_4_2,95a8-f71f-4e81-3332,0,0,0,0,0
593,NYSEDREGENTS_2011_4_2,b388-36b4-c5a9-a748,1.2,-0.4,1.5,2.8189248,0
594,NYSEDREGENTS_2011_4_2,efea-6011-c202-2cc0,0.6,0,0,4.2,0
595,NYSEDREGENTS_2011_4_2,4b1a-b0f4-764e-a79c,0,0,0,0,0
596,NYSEDREGENTS_2011_4_2,6145-6448-7c22-836f,0.6,0,0,4.2,0
597,NYSEDREGENTS_2011_4_2,7909-f63c-46d1-01a2,0,0,0,0,0
598,NYSEDREGENTS_2011_4_2,8a35-c04c-91c8-dfde,0,0,0,0,0
599,NYSEDREGENTS_2011_4_2,80ed-85da-37fe-1633,0.6,0,0,4.2,0
600,MCAS_2000_4_14,d047-b416-20a3-5fca,1.2,0,0,3.6,1
601,MCAS_2000_4_14,73fa-1e22-26a8-1a7c,0.6,0,0,4.2,1
602,MCAS_2000_4_14,beff-ff71-8de4-ab6c,0,0,0,4.8,1
603,MCAS_2000_4_14,3e94-319d-1ebd-7f62,0,0,0,0,1
604,MCAS_2000_4_14,e473-7297-61c1-56fa,0,0,0,0,1
605,MCAS_2000_4_14,7959-4428-d766-0494,0,0,0,4.8,1
606,MCAS_2000_4_14,0da9-2984-f126-bcad,0,0,0,0,1
607,MCAS_2000_4_14,31d9-98d7-6a10-9053,0.6,0,0,4.2,0
608,MCAS_2000_4_14,7778-56a7-1a1e-24cf,0,0.6,0,4.2,0
609,MCAS_2000_4_14,c2b7-61fb-a8c4-725c,0,0,0,4.8,0
610,MCAS_2000_4_14,d5b1-0515-2546-3e4e,0,0,0,4.8,0
611,MCAS_2000_4_14,eed1-42ea-b787-ef59,0,0,0,4.8,0
612,MCAS_2000_4_14,ff76-3d5d-9e3f-ca56,0,0,0,0,0
613,MCAS_2000_4_14,4a85-2fef-539d-2162,0,0,0,0,0
614,MCAS_2000_4_14,f392-222a-fb23-70a9,0.6,0,0,4.2,0
615,MCAS_2000_4_14,a972-0cbb-3c14-b098,0,0,0,0,0
616,MCAS_2000_4_14,0b7b-cf23-e64f-4200,0,0,0,0,0
617,MCAS_2000_4_14,395b-4954-311f-4749,0,0,0,0,0
618,MCAS_2000_4_14,2436-dd52-0cef-b75f,0,0,0,0,0
619,MCAS_2000_4_14,1cca-1ac1-5bea-5cf6,0,0,0,0,0
620,MCAS_2000_4_14,d3a2-7e30-c0fc-2ec5,0,0,0,0,0
621,MCAS_2000_4_14,49f5-727d-92b5-03aa,0.6,0,0,4.2,0
622,MCAS_2000_4_14,f603-3c96-a570-1918,0,0,0,4.8,0
623,MCAS_2000_4_14,7776-3880-0a8c-9715,0,0,0,0,0
624,MCAS_2000_4_14,c697-5766-b5be-4c74,0,0,0,4.8,0
625,MCAS_2000_4_14,d1e5-99a8-b08b-6e3d,0,0.6,0,4.2,0
626,MCAS_2000_4_14,38a3-88df-f958-0049,0,0,0,4.8,0
627,MCAS_2000_4_14,4d60-4beb-9c44-d943,0,0,0,4.8,0
628,MCAS_2000_4_14,aacf-3442-3b46-b964,0,0,0,0,0
629,MCAS_2000_4_14,3f89-cd54-3ef0-2430,0,0,0,0,0
630,Mercury_SC_LBS10349,d047-b416-20a3-5fca,0,0.99296987,0.6,3.6,1
631,Mercury_SC_LBS10349,7bde-6b21-5c29-4e15,0,0,0,0,1
632,Mercury_SC_LBS10349,7959-4428-d766-0494,0.140192856,0.6,0.6,3.6,1
633,Mercury_SC_LBS10349,0b7b-cf23-e64f-4200,0,0.6,0.6,4.003754905,0
634,Mercury_SC_LBS10349,c6f7-70cd-eaa9-4e84,0,1.2,0.3,3.6,0
635,Mercury_SC_LBS10349,73fa-1e22-26a8-1a7c,0,0,0,4.8,0
636,Mercury_SC_LBS10349,b107-d162-bbc9-c5d8,0,0,0,4.8,0
637,Mercury_SC_LBS10349,20f3-7580-e057-ce54,0,0,0,0,0
638,Mercury_SC_LBS10349,ff76-3d5d-9e3f-ca56,0,0,0,0,0
639,Mercury_SC_LBS10349,a094-21de-59c0-f3ad,0,0,0,0,0
640,Mercury_SC_LBS10349,9baa-2f01-60c7-64fa,0,0,0,4.8,0
641,Mercury_SC_LBS10349,5cff-bf38-1231-2838,0,0,0,0,0
642,Mercury_SC_LBS10349,4ba2-35d1-c2d9-ca91,0,0,0,0,0
643,Mercury_SC_LBS10349,70c9-28e1-6837-cb64,0,0,0,4.8,0
644,Mercury_SC_LBS10349,8075-e3d0-63d5-cd16,0,0,0,0,0
645,Mercury_SC_LBS10349,ce3d-c6f1-18cd-dc91,0,0,0,0,0
646,Mercury_SC_LBS10349,395b-4954-311f-4749,0,0,0,0,0
647,Mercury_SC_LBS10349,d9c0-ee98-aa9a-5134,0,0,0,0,0
648,Mercury_SC_LBS10349,49f5-727d-92b5-03aa,0,1.2,0.6,3.6,0
649,Mercury_SC_LBS10349,8480-ef3c-4b12-ea60,0.6,0,0,4.2,0
